Date      , Firm_Id, Industry       , Revenue               , Cost_Of_Goods_Sold   , Operating_Expenses    , Market_Share
2014-12-31,      66, Food Production,    29157.75934806946  ,   16237.21195614063  ,    5862.534815440257  , 0.003515747368373537
2015-03-31,      66, Food Production,    45128.70569060542  ,   21850.804575761536 ,    8959.581787592702  , 0.003515747368373537
2015-06-30,      66, Food Production,    48626.98269958411  ,   25966.62713183385  ,    5072.776832218305  , 0.003515747368373537
2015-09-30,      66, Food Production,    16988.893015445912 ,   10026.033268283174 ,    3495.016652623166  , 0.003515747368373537
2015-12-31,      66, Food Production,    14311.035799182166 ,    7765.9285523300305,    2107.90218639043   , 0.003515747368373537
2016-03-31,      66, Food Production,    33411.04469199957  ,   20726.468986510285 ,    5092.303177707828  , 0.003515747368373537
2016-06-30,      66, Food Production,    26676.972119617232 ,   17648.32947271964  ,    4817.958866119574  , 0.003515747368373537
2016-09-30,      66, Food Production,    49306.60985998626  ,   31600.825061296742 ,    9812.03462554881   , 0.003515747368373537
2016-12-31,      66, Food Production,     9047.447787160985 ,    4855.650738632707 ,    1095.7500134667312 , 0.003515747368373537
2017-03-31,      66, Food Production,    36834.37860028227  ,   26220.993893532628 ,    5945.96900282622   , 0.003515747368373537
2017-06-30,      66, Food Production,    20822.94625037714  ,   10429.298568738426 ,    4445.498598268813  , 0.003515747368373537
2017-09-30,      66, Food Production,    47032.82630471997  ,   21382.27455608352  ,    5459.823056213005  , 0.003515747368373537
2017-12-31,      66, Food Production,    35265.30686452101  ,   16848.805112905276 ,    7296.0641159528395 , 0.003515747368373537
2018-03-31,      66, Food Production,    31159.71734295986  ,   18440.69680860412  ,    4568.186830026455  , 0.003515747368373537
2018-06-30,      66, Food Production,    22922.17940102639  ,   16300.455767559979 ,    2878.223004510332  , 0.003515747368373537
2018-09-30,      66, Food Production,    50734.360686971224 ,   23293.49931054545  ,   10194.69231827826   , 0.003515747368373537
2018-12-31,      66, Food Production,    24066.663589921558 ,   16724.389446240926 ,    5772.152826945363  , 0.003515747368373537
2019-03-31,      66, Food Production,    26967.724602601927 ,   16879.348075182428 ,    3009.4369057884223 , 0.003515747368373537
2019-06-30,      66, Food Production,    42445.14796935607  ,   22383.91572344631  ,    4844.407218130006  , 0.003515747368373537
2019-09-30,      66, Food Production,    42308.9870358817   ,   23445.527361867065 ,    7796.899636894251  , 0.003515747368373537
2019-12-31,      66, Food Production,    26906.296904591858 ,   15606.035738709665 ,    4542.791329039954  , 0.003515747368373537
2020-03-31,      66, Food Production,    19598.113672616724 ,    9178.656094723214 ,    3398.30555651485   , 0.003515747368373537
2020-06-30,      66, Food Production,    65659.28564573705  ,   45567.74113152992  ,    7538.535971429031  , 0.003515747368373537
2020-09-30,      66, Food Production,    42728.42105396665  ,   26470.48461412293  ,    7273.828346794876  , 0.003515747368373537
2020-12-31,      66, Food Production,    45211.25183137438  ,   32393.759959167786 ,    9720.63044192278   , 0.003515747368373537
2021-03-31,      66, Food Production,    38116.026160390255 ,   24501.5589373796   ,    6430.257226379212  , 0.003515747368373537
2021-06-30,      66, Food Production,    38084.094024702    ,   27016.982960277874 ,    9098.332436406254  , 0.003515747368373537
2021-09-30,      66, Food Production,    27873.214908738337 ,   13538.857159348858 ,    3123.6530819810496 , 0.003515747368373537
2021-12-31,      66, Food Production,    45821.28303802115  ,   22770.995189545014 ,    6299.69232549605   , 0.003515747368373537
2022-03-31,      66, Food Production,    66852.41393231753  ,   49866.524050776105 ,   11112.61012667332   , 0.003515747368373537
2022-06-30,      66, Food Production,    29915.990974397882 ,   18112.800755940654 ,    5333.1941693718745 , 0.003515747368373537
2022-09-30,      66, Food Production,    52208.985213834596 ,   23631.479663410377 ,    5234.406203187836  , 0.003515747368373537
2022-12-31,      66, Food Production,    97826.02054296328  ,   46888.001417341984 ,   11272.833810296792  , 0.003515747368373537
2023-03-31,      66, Food Production,    21411.129979153407 ,   15382.060487950324 ,    5123.489621221061  , 0.003515747368373537
2023-06-30,      66, Food Production,    40613.282308256195 ,   30166.246529129065 ,    9782.204352692943  , 0.003515747368373537
2023-09-30,      66, Food Production,    32203.35822038873  ,   16186.582976214844 ,    7114.734570976964  , 0.003515747368373537
2023-12-31,      66, Food Production,    15395.98058631689  ,   11031.674449242675 ,    3505.5620251076057 , 0.003515747368373537
2024-03-31,      66, Food Production,    57693.349313367915 ,   27650.907925837182 ,    6117.613272742711  , 0.003515747368373537
2024-06-30,      66, Food Production,    26675.16069910236  ,   18031.633033426613 ,    4369.479114449497  , 0.003515747368373537
2010-03-31,      67, Food Production,   184443.36064211643  ,  114482.33582842692  ,   43156.239805211255  , 0.011681250602533841
2010-06-30,      67, Food Production,   101624.35041496991  ,   65137.48373528811  ,   20670.496261418542  , 0.011681250602533841
2010-09-30,      67, Food Production,    81930.23872935754  ,   53811.915708690976 ,    9049.699719358883  , 0.011681250602533841
2010-12-31,      67, Food Production,   227494.5484298136   ,  161056.00348946542  ,   49291.65819338127   , 0.011681250602533841
2011-03-31,      67, Food Production,   142728.81679997433  ,   64769.30662171795  ,   18923.983616604324  , 0.011681250602533841
2011-06-30,      67, Food Production,    76689.18682671982  ,   36008.73063176661  ,   16644.163849033772  , 0.011681250602533841
2011-09-30,      67, Food Production,   138021.37887798072  ,   62295.19134284065  ,   24179.26269903666   , 0.011681250602533841
2011-12-31,      67, Food Production,   130965.34007874092  ,   86627.1367277328   ,   16149.358258962897  , 0.011681250602533841
2012-03-31,      67, Food Production,    79701.36224876427  ,   40201.18833467507  ,   13658.384371180375  , 0.011681250602533841
2012-06-30,      67, Food Production,   114162.94773487866  ,   73757.2037907566   ,   13914.222200973369  , 0.011681250602533841
2012-09-30,      67, Food Production,    84162.31369637759  ,   43899.92476476588  ,   11276.325779956458  , 0.011681250602533841
2012-12-31,      67, Food Production,    83022.06521616664  ,   47201.75786401526  ,   16444.051576029848  , 0.011681250602533841
2013-03-31,      67, Food Production,   187098.6062645052   ,  124566.61331690896  ,   22260.812017480155  , 0.011681250602533841
2013-06-30,      67, Food Production,    90938.367561858    ,   42254.73865099399  ,   21069.6226529101    , 0.011681250602533841
2013-09-30,      67, Food Production,   106026.68413422453  ,   66236.05378511925  ,   26298.386910228295  , 0.011681250602533841
2013-12-31,      67, Food Production,    95916.16277528698  ,   68683.61887762911  ,   15502.591440484957  , 0.011681250602533841
2014-03-31,      67, Food Production,    58188.27067509111  ,   28845.21033856736  ,    7024.054445433716  , 0.011681250602533841
2014-06-30,      67, Food Production,    71995.85562337963  ,   35255.29865347629  ,    8431.953999775413  , 0.011681250602533841
2014-09-30,      67, Food Production,    75731.06293800623  ,   55925.39759478623  ,   14144.365420737155  , 0.011681250602533841
2014-12-31,      67, Food Production,    67985.86534765273  ,   50736.40540963495  ,   10596.959698964385  , 0.011681250602533841
2015-03-31,      67, Food Production,    47345.05068734312  ,   23902.920339840322 ,    5751.2261206895355 , 0.011681250602533841
2015-06-30,      67, Food Production,    85871.60852675534  ,   62988.86510732014  ,   21298.013936292027  , 0.011681250602533841
2015-09-30,      67, Food Production,    62080.957406208305 ,   34713.443798105196 ,    7410.25949016076   , 0.011681250602533841
2015-12-31,      67, Food Production,    91573.8853598041   ,   53749.61499454504  ,   12889.40828107437   , 0.011681250602533841
2016-03-31,      67, Food Production,    77856.00629486273  ,   45034.90489601706  ,   19268.477241760625  , 0.011681250602533841
2016-06-30,      67, Food Production,    93455.18968784758  ,   51274.18179110577  ,   21631.54858804213   , 0.011681250602533841
2016-09-30,      67, Food Production,   132957.35171282556  ,   93997.56803763709  ,   14804.362632987099  , 0.011681250602533841
2016-12-31,      67, Food Production,   162791.35145081131  ,   95859.55660634342  ,   40435.48914737489   , 0.011681250602533841
2017-03-31,      67, Food Production,   122513.26618515208  ,   81098.74565633597  ,   26227.06429374186   , 0.011681250602533841
2017-06-30,      67, Food Production,   117461.1843229841   ,   71293.46553958971  ,   28030.426672335394  , 0.011681250602533841
2017-09-30,      67, Food Production,   118981.1573426468   ,   77564.1413246065   ,   17334.006925435133  , 0.011681250602533841
2017-12-31,      67, Food Production,   118094.4810724119   ,   54404.82114177977  ,   28383.804152795274  , 0.011681250602533841
2018-03-31,      67, Food Production,    53237.24651618975  ,   26338.623682494763 ,   11947.954039517035  , 0.011681250602533841
2018-06-30,      67, Food Production,   138013.17462390388  ,   96741.17088257146  ,   30663.242028114415  , 0.011681250602533841
2018-09-30,      67, Food Production,    61519.52001914879  ,   33295.661400147146 ,    6230.8948046464775 , 0.011681250602533841
2018-12-31,      67, Food Production,   182897.33759428852  ,  128043.18284219597  ,   20688.414897969957  , 0.011681250602533841
2019-03-31,      67, Food Production,   106839.7135770503   ,   64959.27318520412  ,   25535.431601833403  , 0.011681250602533841
2019-06-30,      67, Food Production,   262006.00088895258  ,  120387.69720139986  ,   56595.61067293453   , 0.011681250602533841
2019-09-30,      67, Food Production,    78764.21516454169  ,   54090.78801667322  ,   14133.014734151864  , 0.011681250602533841
2019-12-31,      67, Food Production,    99299.31482347878  ,   45549.75103699251  ,   10533.185044978149  , 0.011681250602533841
2020-03-31,      67, Food Production,   169548.3979281447   ,   98565.24181006427  ,   31059.079449931432  , 0.011681250602533841
2020-06-30,      67, Food Production,   124346.23331888612  ,   85792.53896608067  ,   23821.744805892296  , 0.011681250602533841
2020-09-30,      67, Food Production,   129211.37049520641  ,   82499.37171078385  ,   27149.38241298294   , 0.011681250602533841
2020-12-31,      67, Food Production,    60907.193908105946 ,   38752.94861886562  ,   14945.79214836761   , 0.011681250602533841
2021-03-31,      67, Food Production,   230431.88594351307  ,  110570.08571853967  ,   36197.71338182407   , 0.011681250602533841
2021-06-30,      67, Food Production,   123999.99227813393  ,   84420.89899127747  ,   25548.543289853784  , 0.011681250602533841
2021-09-30,      67, Food Production,   106174.15394075743  ,   50590.22800829278  ,   26477.547466244025  , 0.011681250602533841
2021-12-31,      67, Food Production,    83043.37767773823  ,   59723.88180213714  ,    8566.929154623294  , 0.011681250602533841
2022-03-31,      67, Food Production,   176707.73005156798  ,  102955.42335510693  ,   35038.46975598702   , 0.011681250602533841
2022-06-30,      67, Food Production,    72784.88563617715  ,   40184.187541833075 ,   10800.104136004471  , 0.011681250602533841
2022-09-30,      67, Food Production,    66592.1134935232   ,   46570.64114665654  ,   10142.290822783538  , 0.011681250602533841
2022-12-31,      67, Food Production,    94427.84937642678  ,   53828.110760671705 ,   22106.33308302333   , 0.011681250602533841
2023-03-31,      67, Food Production,   359181.64955736935  ,  264698.7145776068   ,   83692.54170634551   , 0.011681250602533841
2023-06-30,      67, Food Production,    94421.6187509794   ,   47290.124731234966 ,   16144.421246422033  , 0.011681250602533841
2023-09-30,      67, Food Production,   100510.11367206031  ,   56433.60776476037  ,   12991.387982198457  , 0.011681250602533841
2023-12-31,      67, Food Production,   116913.54878401148  ,   56620.8732467171   ,   24674.10391876418   , 0.011681250602533841
2024-03-31,      67, Food Production,    77386.38160741495  ,   35755.214774202366 ,   19177.553182298     , 0.011681250602533841
2024-06-30,      67, Food Production,   141929.1077185798   ,   78364.05750556306  ,   20834.58716951136   , 0.011681250602533841
2010-03-31,      68, Food Production,    31167.973795513262 ,   19922.024703871426 ,    7484.156770993192  , 0.002768657683383515
2010-06-30,      68, Food Production,    22808.78027414881  ,   15444.965280352833 ,    2634.7625257216187 , 0.002768657683383515
2010-09-30,      68, Food Production,    19803.290105895703 ,    9922.08332770142  ,    3450.4607235145613 , 0.002768657683383515
2010-12-31,      68, Food Production,    14176.373108024685 ,    8384.055152550849 ,    3451.0803876849614 , 0.002768657683383515
2011-03-31,      68, Food Production,    43474.251065921264 ,   31848.069632218147 ,   10066.389999557901  , 0.002768657683383515
2011-06-30,      68, Food Production,    21558.22058641059  ,   11050.750067423722 ,    3759.8503403068325 , 0.002768657683383515
2011-09-30,      68, Food Production,    15819.047144834067 ,    8830.857273543177 ,    3542.7370101323418 , 0.002768657683383515
2011-12-31,      68, Food Production,    12570.627590577951 ,    7361.883920090103 ,    2244.537722349451  , 0.002768657683383515
2012-03-31,      68, Food Production,    45699.24666291838  ,   22637.057282301324 ,    8761.904643962092  , 0.002768657683383515
2012-06-30,      68, Food Production,    23942.20731073664  ,   12493.987908401703 ,    5509.356096224905  , 0.002768657683383515
2012-09-30,      68, Food Production,    15260.539286822837 ,    9605.87103434805  ,    1946.2442743273816 , 0.002768657683383515
2012-12-31,      68, Food Production,    15177.06660908411  ,    8126.81212872877  ,    2466.1940620176492 , 0.002768657683383515
2013-03-31,      68, Food Production,    28519.037865954255 ,   17963.91503207415  ,    5276.02537223115   , 0.002768657683383515
2013-06-30,      68, Food Production,    10316.661861195922 ,    6667.14782007719  ,    1507.9083412379991 , 0.002768657683383515
2013-09-30,      68, Food Production,    28289.51538500291  ,   19950.73134035811  ,    3919.53880257501   , 0.002768657683383515
2013-12-31,      68, Food Production,    20142.592104968007 ,   11524.132613866957 ,    3520.6306665053294 , 0.002768657683383515
2014-03-31,      68, Food Production,    56376.80500560243  ,   26073.199464863752 ,   11738.866421956229  , 0.002768657683383515
2014-06-30,      68, Food Production,    29257.083881545892 ,   13709.615031521793 ,    4980.822073930701  , 0.002768657683383515
2014-09-30,      68, Food Production,    22811.569751162697 ,   11285.497748986276 ,    5651.682214507685  , 0.002768657683383515
2014-12-31,      68, Food Production,    40875.34041944033  ,   29298.856986451585 ,    8816.690141178202  , 0.002768657683383515
2015-03-31,      68, Food Production,    14927.181400525651 ,   10933.016273491683 ,    2684.693415196892  , 0.002768657683383515
2015-06-30,      68, Food Production,    21391.634693995948 ,   15096.218603710722 ,    3236.8591784765063 , 0.002768657683383515
2015-09-30,      68, Food Production,    15566.338129433329 ,    8030.711253086998 ,    2681.9499548293097 , 0.002768657683383515
2015-12-31,      68, Food Production,    25296.51358267399  ,   11705.740901414883 ,    4284.725944802975  , 0.002768657683383515
2016-03-31,      68, Food Production,    43309.06406876685  ,   24100.740115172644 ,   10713.896496507588  , 0.002768657683383515
2016-06-30,      68, Food Production,    20879.12048117519  ,   10527.899293865597 ,    3938.8043778505207 , 0.002768657683383515
2016-09-30,      68, Food Production,    27044.390574525696 ,   20240.72793815592  ,    6027.404845558579  , 0.002768657683383515
2016-12-31,      68, Food Production,    20839.15211304018  ,   12851.735635315696 ,    3599.155043654082  , 0.002768657683383515
2017-03-31,      68, Food Production,    21358.983893824858 ,   11352.760331298357 ,    4596.253258853345  , 0.002768657683383515
2017-06-30,      68, Food Production,    22602.77038600463  ,   15954.782701063446 ,    4901.046780490647  , 0.002768657683383515
2017-09-30,      68, Food Production,    27132.49873001624  ,   17978.299896621207 ,    4303.893489872719  , 0.002768657683383515
2017-12-31,      68, Food Production,    61644.732276213166 ,   43298.797951278335 ,   12426.253534116702  , 0.002768657683383515
2018-03-31,      68, Food Production,    28200.671863864216 ,   20179.51797117523  ,    3886.1149077877353 , 0.002768657683383515
2018-06-30,      68, Food Production,    52152.02414753145  ,   29431.697352947293 ,   11298.547525550031  , 0.002768657683383515
2018-09-30,      68, Food Production,    36709.17503852837  ,   20333.938746058273 ,    5704.588375984272  , 0.002768657683383515
2018-12-31,      68, Food Production,    24419.86039190175  ,   17499.778346988183 ,    4142.9647975384    , 0.002768657683383515
2019-03-31,      68, Food Production,    10710.924778808178 ,    5708.933432234886 ,    2124.9650729627497 , 0.002768657683383515
2019-06-30,      68, Food Production,    26656.474577351873 ,   12953.772424120181 ,    6181.393778673176  , 0.002768657683383515
2019-09-30,      68, Food Production,    19091.923719039314 ,   12566.41843312001  ,    3635.005636469006  , 0.002768657683383515
2019-12-31,      68, Food Production,    30932.234583946352 ,   15631.930006279754 ,    4360.842699139995  , 0.002768657683383515
2020-03-31,      68, Food Production,    47652.078048430085 ,   30574.384440285725 ,    8569.522280080655  , 0.002768657683383515
2020-06-30,      68, Food Production,    18190.060298943674 ,   12378.757368601155 ,    3887.046007836552  , 0.002768657683383515
2020-09-30,      68, Food Production,    41020.76885362002  ,   22572.86817404368  ,    9524.506865914493  , 0.002768657683383515
2020-12-31,      68, Food Production,    30350.077926615184 ,   19256.30577356199  ,    6778.827301893371  , 0.002768657683383515
2021-03-31,      68, Food Production,    13621.159342718858 ,    8345.99814177305  ,    2120.3616002082476 , 0.002768657683383515
2021-06-30,      68, Food Production,    27113.441978737497 ,   17874.528783577003 ,    4646.405302780241  , 0.002768657683383515
2021-09-30,      68, Food Production,    29925.308479820655 ,   19611.949813901185 ,    3967.296899395833  , 0.002768657683383515
2021-12-31,      68, Food Production,    35606.37483963445  ,   26536.53851428897  ,    8055.987933145705  , 0.002768657683383515
2022-03-31,      68, Food Production,    19040.89138879042  ,   11628.07236283442  ,    2295.6741758560715 , 0.002768657683383515
2022-06-30,      68, Food Production,    38056.01387954712  ,   23272.88101829979  ,    4638.39586631141   , 0.002768657683383515
2022-09-30,      68, Food Production,    55248.81080897939  ,   31329.3238159457   ,    9656.48283030463   , 0.002768657683383515
2022-12-31,      68, Food Production,    32830.54348990631  ,   23398.197558298125 ,    3817.682405525618  , 0.002768657683383515
2023-03-31,      68, Food Production,    19857.40939369154  ,    9154.511859931623 ,    2538.4955683361673 , 0.002768657683383515
2023-06-30,      68, Food Production,    29746.56051151311  ,   20213.173293494357 ,    4782.322139447302  , 0.002768657683383515
2023-09-30,      68, Food Production,    25316.777517280745 ,   11561.542045596372 ,    5253.409601412953  , 0.002768657683383515
2023-12-31,      68, Food Production,    37874.9559348049   ,   18296.250138776824 ,    8272.153418460915  , 0.002768657683383515
2024-03-31,      68, Food Production,    20375.260667019793 ,   13822.198445250366 ,    4953.932963485915  , 0.002768657683383515
2024-06-30,      68, Food Production,    16411.633426281627 ,    9213.986393853658 ,    3682.935199265492  , 0.002768657683383515
2010-03-31,      69, Food Production,    67853.69082621968  ,   32481.959569859417 ,   10394.179379263218  , 0.004831712457519434
2010-06-30,      69, Food Production,    22836.822210633665 ,   11996.951989482537 ,    5419.806135747986  , 0.004831712457519434
2010-09-30,      69, Food Production,    47481.99844981988  ,   28779.02449063061  ,   11377.107955053778  , 0.004831712457519434
2010-12-31,      69, Food Production,    66964.81669538285  ,   48866.12418357986  ,   16433.133793761248  , 0.004831712457519434
2011-03-31,      69, Food Production,    51598.546298931724 ,   23505.18998909487  ,    5639.527894475649  , 0.004831712457519434
2011-06-30,      69, Food Production,    94037.47757899654  ,   67370.71662105116  ,   21659.71045108664   , 0.004831712457519434
2011-09-30,      69, Food Production,    59227.48517827479  ,   37200.93283110753  ,   13082.513232412473  , 0.004831712457519434
2011-12-31,      69, Food Production,    38178.60267274921  ,   22075.98751348117  ,    4467.268719793265  , 0.004831712457519434
2012-03-31,      69, Food Production,    23826.238884569557 ,   14659.885890410142 ,    2759.9697294182297 , 0.004831712457519434
2012-06-30,      69, Food Production,    17213.300181358336 ,   12865.574442320512 ,    2351.690075416599  , 0.004831712457519434
2012-09-30,      69, Food Production,    45145.650587807024 ,   27591.326592475238 ,    7492.964061504372  , 0.004831712457519434
2012-12-31,      69, Food Production,    24411.641248805634 ,   16638.184809621347 ,    4333.02140691106   , 0.004831712457519434
2013-03-31,      69, Food Production,    78188.83259540128  ,   35771.9797109886   ,   14511.583628623246  , 0.004831712457519434
2013-06-30,      69, Food Production,    57602.97755120434  ,   41201.010181161975 ,    5910.544260377049  , 0.004831712457519434
2013-09-30,      69, Food Production,    57232.90540121809  ,   31818.423179906204 ,    9661.448050161469  , 0.004831712457519434
2013-12-31,      69, Food Production,    40275.657194146166 ,   29983.713137801    ,    5231.750631470764  , 0.004831712457519434
2014-03-31,      69, Food Production,    41531.33778277366  ,   25095.815558310693 ,    9359.957276916184  , 0.004831712457519434
2014-06-30,      69, Food Production,    66576.97172986505  ,   44710.953726502856 ,    9305.619816707083  , 0.004831712457519434
2014-09-30,      69, Food Production,    42672.05318792977  ,   30197.8896734449   ,   10001.271064490147  , 0.004831712457519434
2014-12-31,      69, Food Production,    37092.7027555933   ,   27332.420468594133 ,    8603.076934687057  , 0.004831712457519434
2015-03-31,      69, Food Production,    23982.500658022014 ,   16366.976382421592 ,    5059.6659907509775 , 0.004831712457519434
2015-06-30,      69, Food Production,    99603.26883815546  ,   60901.72439913703  ,   11265.04064869619   , 0.004831712457519434
2015-09-30,      69, Food Production,    41558.116556738685 ,   23230.992747895445 ,    8080.356933985796  , 0.004831712457519434
2015-12-31,      69, Food Production,    58705.19579673698  ,   38284.674942206075 ,    7725.790892864277  , 0.004831712457519434
2016-03-31,      69, Food Production,    35039.59294579267  ,   17730.215457674753 ,    5639.972107167011  , 0.004831712457519434
2016-06-30,      69, Food Production,    59479.99515189432  ,   39802.110839337074 ,   14561.816681132867  , 0.004831712457519434
2016-09-30,      69, Food Production,    21241.367922278994 ,   14835.321667239483 ,    4265.228034592786  , 0.004831712457519434
2016-12-31,      69, Food Production,    52109.20230770782  ,   38624.30212334618  ,    7202.47419245978   , 0.004831712457519434
2017-03-31,      69, Food Production,    48951.98087435068  ,   25540.84475969184  ,    9228.134208307698  , 0.004831712457519434
2017-06-30,      69, Food Production,     9551.672446330458 ,    5568.489362571956 ,    1595.2079412625976 , 0.004831712457519434
2017-09-30,      69, Food Production,    18683.022128147622 ,    8414.757700098577 ,    2731.300078485517  , 0.004831712457519434
2017-12-31,      69, Food Production,    48003.870050032805 ,   25614.31301068415  ,    7633.442107819202  , 0.004831712457519434
2018-03-31,      69, Food Production,    43333.387648553304 ,   28501.760307599692 ,    8429.550098010222  , 0.004831712457519434
2018-06-30,      69, Food Production,    27586.240149549467 ,   19065.58116880693  ,    4629.005392254697  , 0.004831712457519434
2018-09-30,      69, Food Production,    74435.03244367937  ,   43046.54975749462  ,   15277.038800204065  , 0.004831712457519434
2018-12-31,      69, Food Production,    44413.05645089211  ,   25776.481263570528 ,    7224.246823352642  , 0.004831712457519434
2019-03-31,      69, Food Production,    32871.8454847211   ,   18131.314194011753 ,    4392.528014949455  , 0.004831712457519434
2019-06-30,      69, Food Production,    53165.58097556209  ,   29652.198064594922 ,    7153.759788540946  , 0.004831712457519434
2019-09-30,      69, Food Production,    73462.43363200541  ,   50394.04807553905  ,   11362.812550745686  , 0.004831712457519434
2019-12-31,      69, Food Production,    49537.04379883145  ,   36985.74996947448  ,    9366.372831066918  , 0.004831712457519434
2020-03-31,      69, Food Production,    67816.15898088204  ,   45366.447164613215 ,   14403.562202465815  , 0.004831712457519434
2020-06-30,      69, Food Production,    37436.34189331024  ,   19049.175778600238 ,    6373.486522470565  , 0.004831712457519434
2020-09-30,      69, Food Production,    43153.6541420031   ,   28267.189357499952 ,    8121.088760266925  , 0.004831712457519434
2020-12-31,      69, Food Production,    67666.53141581017  ,   47549.74774895463  ,    9654.939892096689  , 0.004831712457519434
2021-03-31,      69, Food Production,    28707.984550244888 ,   18862.961141780455 ,    6022.79666423036   , 0.004831712457519434
2021-06-30,      69, Food Production,    46540.55007421162  ,   21541.34928094773  ,    9371.807484785357  , 0.004831712457519434
2021-09-30,      69, Food Production,    28839.846686085577 ,   16610.9517981247   ,    3724.23185568003   , 0.004831712457519434
2021-12-31,      69, Food Production,    39227.619738065296 ,   22542.852273527922 ,    6184.267759694746  , 0.004831712457519434
2022-03-31,      69, Food Production,    60389.34929139868  ,   38172.626812984236 ,    6244.441474671068  , 0.004831712457519434
2022-06-30,      69, Food Production,    57757.200726551884 ,   42122.71252290691  ,   11720.957068220783  , 0.004831712457519434
2022-09-30,      69, Food Production,    49452.72070336322  ,   29176.626066834393 ,    8059.597576973178  , 0.004831712457519434
2022-12-31,      69, Food Production,    25153.072136331783 ,   18032.592476241225 ,    4165.454231080232  , 0.004831712457519434
2023-03-31,      69, Food Production,    47154.72750287023  ,   27838.63077570001  ,    5372.287221693808  , 0.004831712457519434
2023-06-30,      69, Food Production,    53167.165612288    ,   36537.77537893375  ,    5918.658577666668  , 0.004831712457519434
2023-09-30,      69, Food Production,    44074.63014322879  ,   21950.861452940193 ,    4458.569315413003  , 0.004831712457519434
2023-12-31,      69, Food Production,    31734.98364644729  ,   18308.991984874323 ,    3826.6863548181614 , 0.004831712457519434
2024-03-31,      69, Food Production,    55934.69962319625  ,   38744.74661430676  ,    9390.319979545027  , 0.004831712457519434
2024-06-30,      69, Food Production,    29895.55470794008  ,   17996.111813132655 ,    3135.991526774107  , 0.004831712457519434
2010-03-31,      70, Food Production,   438019.60466030025  ,  321090.7357992352   ,   94613.53422065366   , 0.061513042974156
2010-06-30,      70, Food Production,   502628.55824386864  ,  352676.52761944523  ,   77922.63563718647   , 0.061513042974156
2010-09-30,      70, Food Production,   527236.300495638    ,  269061.88957842544  ,   62563.70818992384   , 0.061513042974156
2010-12-31,      70, Food Production,  1040330.6898553083   ,  575838.9131099855   ,  125498.02143882879   , 0.061513042974156
2011-03-31,      70, Food Production,   273229.0853758509   ,  147595.5044834777   ,   50739.38839651045   , 0.061513042974156
2011-06-30,      70, Food Production,   233180.91271347812  ,  115422.94453437772  ,   50737.1019302568    , 0.061513042974156
2011-09-30,      70, Food Production,   795961.0592505151   ,  529068.7659770576   ,  185742.5417822988    , 0.061513042974156
2011-12-31,      70, Food Production,   274342.3850968165   ,  192241.6489186426   ,   52466.98095656019   , 0.061513042974156
2012-03-31,      70, Food Production,   562197.6632801695   ,  382643.21983199427  ,  130222.87434534659   , 0.061513042974156
2012-06-30,      70, Food Production,   205326.8545565173   ,   98789.84961213071  ,   32385.884330763136  , 0.061513042974156
2012-09-30,      70, Food Production,   473130.3566823964   ,  260064.77266082115  ,   76504.42380717344   , 0.061513042974156
2012-12-31,      70, Food Production,   979421.9844803088   ,  617871.7124854441   ,  244826.86920220323   , 0.061513042974156
2013-03-31,      70, Food Production,   303819.4469504183   ,  151561.5380594075   ,   32311.94622355794   , 0.061513042974156
2013-06-30,      70, Food Production,   538948.655935669    ,  332879.034472926    ,   97919.3251087644    , 0.061513042974156
2013-09-30,      70, Food Production,   708982.8087241901   ,  476671.90950785147  ,   98452.70688049997   , 0.061513042974156
2013-12-31,      70, Food Production,   369163.74382011604  ,  204232.43186010304  ,   91763.30898873428   , 0.061513042974156
2014-03-31,      70, Food Production,   931124.3619314571   ,  545469.0650694405   ,  203917.84068819665   , 0.061513042974156
2014-06-30,      70, Food Production,   422817.17595004034  ,  287814.599396128    ,   84632.52511471436   , 0.061513042974156
2014-09-30,      70, Food Production,   302182.6197130261   ,  172119.80204778875  ,   64590.28302922297   , 0.061513042974156
2014-12-31,      70, Food Production,   654789.7435283465   ,  422512.93367508444  ,   82942.05362917046   , 0.061513042974156
2015-03-31,      70, Food Production,   576581.0887850387   ,  302891.71506704483  ,  100873.17085292136   , 0.061513042974156
2015-06-30,      70, Food Production,   479535.0855359485   ,  323218.17172033293  ,   88426.27797213558   , 0.061513042974156
2015-09-30,      70, Food Production,   410702.192473044    ,  254479.71042460017  ,   72117.19685315587   , 0.061513042974156
2015-12-31,      70, Food Production,   392435.38641123666  ,  200514.0803326905   ,   43220.175305446144  , 0.061513042974156
2016-03-31,      70, Food Production,   848688.3030328942   ,  598007.6235544515   ,  149986.9300819849    , 0.061513042974156
2016-06-30,      70, Food Production,   526403.8855517091   ,  348482.6951798482   ,   67860.1996395442    , 0.061513042974156
2016-09-30,      70, Food Production,   349588.4731451868   ,  244578.60830521394  ,   39349.19609336091   , 0.061513042974156
2016-12-31,      70, Food Production,   791321.6663399377   ,  539635.1647347998   ,   90994.50254920458   , 0.061513042974156
2017-03-31,      70, Food Production,   473517.20193743357  ,  306042.6953961439   ,   81977.82743030306   , 0.061513042974156
2017-06-30,      70, Food Production,   722858.4047918424   ,  404721.8743326998   ,  142270.29856732595   , 0.061513042974156
2017-09-30,      70, Food Production,   590117.1813890878   ,  408475.74352457013  ,   92991.39896788428   , 0.061513042974156
